store_id,transaction_id,staion_no,sale_line_no,sale_date_key,sale_date,amount,item_key
mpr,mpr00100001183354,1,2,20230610,10/06/2023 11:28,22.68,13126
mpr,mpr00100001183354,1,3,20230610,10/06/2023 11:28,4.5,8475
mpr,mpr00100001183354,1,4,20230610,10/06/2023 11:28,12.64,12386
mpr,mpr00100001183354,1,5,20230610,10/06/2023 11:28,15.45,12385
mpr,mpr00100001183354,1,6,20230610,10/06/2023 11:28,1.14,11002
mpr,mpr00100001183354,1,7,20230610,10/06/2023 11:28,5.41,12446
mpr,mpr00100001183354,1,8,20230610,10/06/2023 11:28,10.77,13583
mpr,mpr00100001183354,1,9,20230610,10/06/2023 11:28,21.55,13581
mpr,mpr00100001183354,1,10,20230610,10/06/2023 11:28,4.45,13612
mpr,mpr00100001183354,1,11,20230610,10/06/2023 11:28,4.45,13620
mpr,mpr00100001183355,1,1,20230610,10/06/2023 11:40,15.41,18708
mpr,mpr00100001183355,1,2,20230610,10/06/2023 11:40,54.5,18951
mpr,mpr00100001183356,1,1,20230610,10/06/2023 11:44,-99.09,9222
mpr,mpr00100001183357,1,1,20230610,10/06/2023 11:50,3.59,7408
mpr,mpr00100001183358,1,1,20230610,10/06/2023 12:18,-10.86,7350
mpr,mpr00100001183358,1,2,20230610,10/06/2023 12:18,-14.5,13938
mpr,mpr00100001183359,1,1,20230610,10/06/2023 12:31,36.32,13186
mpr,mpr00100001183359,1,2,20230610,10/06/2023 12:31,18.14,13946
mpr,mpr00100001183359,1,3,20230610,10/06/2023 12:31,4.5,14294
mpr,mpr00100001183359,1,4,20230610,10/06/2023 12:31,3.41,4109
mpr,mpr00100001183359,1,5,20230610,10/06/2023 12:31,31.77,7197
mpr,mpr00100001183359,1,6,20230610,10/06/2023 12:31,-9.09,19098
mpr,mpr00100001183360,1,1,20230610,10/06/2023 12:54,18.14,12848
mpr,mpr00100001183360,1,2,20230610,10/06/2023 12:54,3.18,8458
mpr,mpr00100001183360,1,3,20230610,10/06/2023 12:54,3.18,8456
mpr,mpr00100001183360,1,4,20230610,10/06/2023 12:54,11.77,18478
mpr,mpr00100001183360,1,5,20230610,10/06/2023 12:54,19.95,19554
mpr,mpr00100001183361,1,1,20230610,10/06/2023 13:06,8.18,7380
mpr,mpr00100001183362,1,1,20230610,10/06/2023 13:17,135.45,19587
mpr,mpr00100001183363,1,1,20230610,10/06/2023 13:39,6.36,7159
mpr,mpr00100001183364,1,1,20230610,10/06/2023 13:44,33.59,13373
mpr,mpr00100001183365,1,1,20230610,10/06/2023 13:52,0.82,11020
mpr,mpr00100001183366,1,1,20230610,10/06/2023 13:56,2.32,13328
mpr,mpr00100001183366,1,2,20230610,10/06/2023 13:56,6.32,13554
mpr,mpr00100001183366,1,3,20230610,10/06/2023 13:56,12.64,11173
mpr,mpr00100001183366,1,4,20230610,10/06/2023 13:56,2.27,10999
mpr,mpr00100001183367,1,1,20230610,10/06/2023 14:02,1.77,7705
mpr,mpr00100001183367,1,2,20230610,10/06/2023 14:02,13.5,7361
mpr,mpr00100001183367,1,3,20230610,10/06/2023 14:02,31.77,13934
mpr,mpr00100001183368,1,1,20230610,10/06/2023 14:08,9.05,13378
mpr,mpr00100001183369,1,1,20230610,10/06/2023 14:17,153.64,9114
mpr,mpr00100001183370,1,1,20230610,10/06/2023 14:29,3.86,7364
mpr,mpr00100001183371,1,1,20230610,10/06/2023 14:30,5.91,7379
mpr,mpr00100001183371,1,2,20230610,10/06/2023 14:30,29.95,6266
mpr,mpr00100001183372,1,1,20230610,10/06/2023 14:31,7.23,13264
mpr,mpr00100001183372,1,2,20230610,10/06/2023 14:31,4.77,13332
mpr,mpr00100001183373,1,1,20230610,10/06/2023 14:33,63.59,21112
mpr,mpr00100001183373,1,2,20230610,10/06/2023 14:33,25.41,19912
mpr,mpr00100001183374,1,1,20230610,10/06/2023 14:43,36.32,20729
mpr,mpr00100001183375,1,1,20230610,10/06/2023 14:48,3.86,8501
mpr,mpr00100001183375,1,2,20230610,10/06/2023 14:48,3.86,13580
mpr,mpr00100001183375,1,3,20230610,10/06/2023 14:48,13.59,15808
mpr,mpr00100001183376,1,1,20230610,10/06/2023 14:49,49.95,18337
mpr,mpr00100001183377,1,1,20230610,10/06/2023 14:51,13.59,7120
mpr,mpr00100001183378,1,1,20230610,10/06/2023 14:57,45.41,17893
mpr,mpr00100001183378,1,2,20230610,10/06/2023 14:57,6.32,7110
mpr,mpr00100001183379,1,1,20230610,10/06/2023 15:02,27.23,9518
mpr,mpr00100001183379,1,2,20230610,10/06/2023 15:02,13.59,14068
mpr,mpr00100001183380,1,1,20230610,10/06/2023 15:03,3.18,8440
mpr,mpr00100001183381,1,1,20230610,10/06/2023 15:06,59.06,19277
mpr,mpr00100001183382,1,1,20230610,10/06/2023 15:08,68.14,18882
mpr,mpr00100001183383,1,1,20230610,10/06/2023 15:10,22.68,20932
mpr,mpr00100001183384,1,1,20230610,10/06/2023 15:11,13.59,19259
mpr,mpr00100001183384,1,2,20230610,10/06/2023 15:11,11.77,18478
mpr,mpr00100001183385,1,1,20230610,10/06/2023 15:25,117.27,18984
mpr,mpr00100001183385,1,2,20230610,10/06/2023 15:25,27.23,13848
mpr,mpr00100001183386,1,1,20230610,10/06/2023 15:28,12.64,13697
mpr,mpr00100001183387,1,1,20230610,10/06/2023 15:36,10.86,6906
mpr,mpr00100001183387,1,2,20230610,10/06/2023 15:36,45.36,18184
mpr,mpr00100001183387,1,4,20230610,10/06/2023 15:36,68.14,19358
mpr,mpr00100001183388,1,1,20230610,10/06/2023 15:46,63.59,18608
mpr,mpr00100001183389,1,1,20230610,10/06/2023 16:04,380.91,19906
mpr,mpr00100001183390,1,1,20230610,10/06/2023 16:10,10.86,15314
mpr,mpr00100001183391,1,1,20230610,10/06/2023 16:33,0.82,11019
mpr,mpr00100001183395,1,1,20230611,11/06/2023 11:07,19.95,12500
mpr,mpr00100001183395,1,2,20230611,11/06/2023 11:07,3.41,20765
mpr,mpr00100001183395,1,3,20230611,11/06/2023 11:07,3.41,20764
mpr,mpr00100001183395,1,4,20230611,11/06/2023 11:07,9.05,13682
mpr,mpr00100001183395,1,5,20230611,11/06/2023 11:07,8.14,13681
mpr,mpr00100001183395,1,6,20230611,11/06/2023 11:07,-27.27,19098
mpr,mpr00100001183396,1,1,20230611,11/06/2023 11:17,-68.14,19358
mpr,mpr00100001183396,1,2,20230611,11/06/2023 11:17,90.86,19359
mpr,mpr00100001183396,1,3,20230611,11/06/2023 11:17,27.23,19475
mpr,mpr00100001183396,1,4,20230611,11/06/2023 11:17,54.5,20757
mpr,mpr00100001183397,1,1,20230611,11/06/2023 11:18,37.23,13192
mpr,mpr00100001183398,1,1,20230611,11/06/2023 11:19,7.23,13527
mpr,mpr00100001183398,1,2,20230611,11/06/2023 11:19,7.23,13528
mpr,mpr00100001183399,1,1,20230611,11/06/2023 11:24,1.64,11046
mpr,mpr00100001183400,1,1,20230611,11/06/2023 11:46,90.86,18092
mpr,mpr00100001183401,1,1,20230611,11/06/2023 11:47,12.68,13510
mpr,mpr00100001183402,1,1,20230611,11/06/2023 12:03,5.29,19303
mpr,mpr00100001183403,1,1,20230611,11/06/2023 12:07,10.82,20277
mpr,mpr00100001183403,1,2,20230611,11/06/2023 12:07,9.91,20753
mpr,mpr00100001183403,1,3,20230611,11/06/2023 12:07,45.41,17893
mpr,mpr00100001183403,1,4,20230611,11/06/2023 12:07,10.86,11115
mpr,mpr00100001183403,1,5,20230611,11/06/2023 12:07,3.14,13622
mpr,mpr00100001183403,1,6,20230611,11/06/2023 12:07,3.14,13614
mpr,mpr00100001183403,1,7,20230611,11/06/2023 12:07,0,19098
mpr,mpr00100001183404,1,1,20230611,11/06/2023 12:09,6.14,20239
mpr,mpr00100001183404,1,2,20230611,11/06/2023 12:09,2.27,10898
mpr,mpr00100001183405,1,1,20230611,11/06/2023 12:28,50.73,17793
mpr,mpr00100001183405,1,2,20230611,11/06/2023 12:28,32.59,17794
mpr,mpr00100001183405,1,3,20230611,11/06/2023 12:28,18.14,13602
mpr,mpr00100001183406,1,1,20230611,11/06/2023 12:30,24.5,20710
mpr,mpr00100001183407,1,1,20230611,11/06/2023 12:44,23.59,13572
mpr,mpr00100001183408,1,1,20230611,11/06/2023 12:52,15.41,10517
mpr,mpr00100001183409,1,1,20230611,11/06/2023 13:17,1452.72,20086
mpr,mpr00100001183410,1,1,20230611,11/06/2023 13:23,22.68,13902
mpr,mpr00100001183411,1,1,20230611,11/06/2023 13:34,2.23,7447
mpr,mpr00100001183412,1,1,20230611,11/06/2023 13:59,8.14,19131
mpr,mpr00100001183413,1,1,20230611,11/06/2023 14:00,9.05,15272
mpr,mpr00100001183414,1,1,20230611,11/06/2023 14:24,11.77,13898
mpr,mpr00100001183415,1,1,20230611,11/06/2023 14:26,9.95,17164
mpr,mpr00100001183416,1,1,20230611,11/06/2023 14:47,18.1,15186
mpr,mpr00100001183416,1,3,20230611,11/06/2023 14:47,-9.09,19098
mpr,mpr00100001183417,1,1,20230611,11/06/2023 15:41,61.36,13568
mpr,mpr00100001183417,1,2,20230611,11/06/2023 15:41,19.95,4722
mpr,mpr00100001183418,1,1,20230611,11/06/2023 15:43,6.82,7380
mpr,mpr00100001183418,1,2,20230611,11/06/2023 15:43,9.05,19031
mpr,mpr00100001183419,1,1,20230611,11/06/2023 16:08,26.32,13257
mpr,mpr00100001183419,1,2,20230611,11/06/2023 16:08,-19.95,13255
mpr,mpr00100001183420,1,1,20230611,11/06/2023 16:10,3.41,7862
mpr,mpr00100001183421,1,1,20230611,11/06/2023 16:19,2.27,8109
mpr,mpr00100001183422,1,1,20230611,11/06/2023 17:01,1.41,7156
mpr,mpr00100001183422,1,2,20230611,11/06/2023 17:01,2.32,7587
mpr,mpr00100001183422,1,3,20230611,11/06/2023 17:01,2.32,7968
mpr,mpr00200002290986,2,1,20220606,06/06/2022 11:09,7.23,7909
mpr,mpr00200002290986,2,2,20220606,06/06/2022 11:09,1.36,4545
mpr,mpr00200002290987,2,1,20220606,06/06/2022 11:12,10.86,13918
mpr,mpr00200002290988,2,1,20220606,06/06/2022 11:14,3,11000
mpr,mpr00200002290988,2,2,20220606,06/06/2022 11:14,35.43,17654
mpr,mpr00200002290989,2,1,20220606,06/06/2022 11:20,-180,19320
mpr,mpr00200002290989,2,2,20220606,06/06/2022 11:20,22.68,18983
mpr,mpr00200002290990,2,1,20220606,06/06/2022 11:24,7.18,18426
mpr,mpr00200002290990,2,2,20220606,06/06/2022 11:24,1.77,8357
mpr,mpr00200002290990,2,3,20220606,06/06/2022 11:24,1.77,8358
mpr,mpr00200002290990,2,4,20220606,06/06/2022 11:24,2.27,7657
mpr,mpr00200002290990,2,5,20220606,06/06/2022 11:24,2.27,7658
mpr,mpr00200002290991,2,1,20220606,06/06/2022 11:27,9.05,13897
mpr,mpr00200002290991,2,2,20220606,06/06/2022 11:27,9.05,19897
mpr,mpr00200002290992,2,1,20220606,06/06/2022 11:33,27.23,18849
mpr,mpr00200002290993,2,1,20220606,06/06/2022 11:36,6.32,13740
mpr,mpr00200002290994,2,1,20220606,06/06/2022 11:39,4.5,7110
mpr,mpr00200002290994,2,2,20220606,06/06/2022 11:39,2,4468
mpr,mpr00200002290994,2,3,20220606,06/06/2022 11:39,35.43,17654
mpr,mpr00200002290995,2,1,20220606,06/06/2022 11:43,45.41,17694
mpr,mpr00200002290995,2,2,20220606,06/06/2022 11:43,36.32,12791
mpr,mpr00200002290995,2,3,20220606,06/06/2022 11:43,2.5,8469
mpr,mpr00200002290995,2,4,20220606,06/06/2022 11:43,1.77,13551
mpr,mpr00200002290995,2,5,20220606,06/06/2022 11:43,0,19098
mpr,mpr00200002290996,2,1,20220606,06/06/2022 11:45,6.32,11169
mpr,mpr00200002290996,2,2,20220606,06/06/2022 11:45,5.41,11152
mpr,mpr00200002290996,2,3,20220606,06/06/2022 11:45,45.41,17842
mpr,mpr00200002290996,2,4,20220606,06/06/2022 11:45,15,13602
mpr,mpr00200002290996,2,5,20220606,06/06/2022 11:45,-9.09,19098
mpr,mpr00200002290997,2,1,20220606,06/06/2022 11:46,6.32,13681
mpr,mpr00200002290997,2,2,20220606,06/06/2022 11:46,8.14,13683
mpr,mpr00200002290998,2,1,20220606,06/06/2022 12:10,11.77,20726
mpr,mpr00200002290998,2,2,20220606,06/06/2022 12:10,4.05,4721
mpr,mpr00200002290999,2,1,20220606,06/06/2022 12:20,36.32,12806
mpr,mpr00200002290999,2,2,20220606,06/06/2022 12:20,7.23,13605
mpr,mpr00200002290999,2,3,20220606,06/06/2022 12:20,2.68,7712
mpr,mpr00200002291000,2,1,20220606,06/06/2022 12:31,4.05,8530
mpr,mpr00200002291000,2,2,20220606,06/06/2022 12:31,4.32,17289
mpr,mpr00200002291001,2,1,20220606,06/06/2022 12:56,18.14,7109
mpr,mpr00200002291002,2,1,20220606,06/06/2022 12:59,9.05,8279
mpr,mpr00200002291003,2,1,20220606,06/06/2022 13:02,9,15310
mpr,mpr00200002291003,2,2,20220606,06/06/2022 13:02,8.59,15148
mpr,mpr00200002291004,2,1,20220606,06/06/2022 13:03,4.05,8530
mpr,mpr00200002291004,2,2,20220606,06/06/2022 13:03,6.32,12387
mpr,mpr00200002291005,2,1,20220606,06/06/2022 13:10,1.68,10989
mpr,mpr00200002291005,2,2,20220606,06/06/2022 13:10,1.36,10981
mpr,mpr00200002291005,2,3,20220606,06/06/2022 13:10,1.68,10988
mpr,mpr00200002291005,2,4,20220606,06/06/2022 13:10,2.64,11028
mpr,mpr00200002291006,2,1,20220606,06/06/2022 13:12,135.45,20815
mpr,mpr00200002291006,2,2,20220606,06/06/2022 13:12,0,19098
mpr,mpr00200002291007,2,1,20220606,06/06/2022 13:22,408.18,19704
mpr,mpr00200002291007,2,2,20220606,06/06/2022 13:22,0,19098
mpr,mpr00200002291008,2,1,20220606,06/06/2022 13:22,9.05,13238
mpr,mpr00200002291009,2,1,20220606,06/06/2022 13:32,12.64,7010
mpr,mpr00200002291009,2,2,20220606,06/06/2022 13:32,31.77,19969
mpr,mpr00200002291010,2,1,20220606,06/06/2022 13:33,14.5,13745
mpr,mpr00200002291011,2,1,20220606,06/06/2022 13:36,22.68,4262
mpr,mpr00200002291012,2,1,20220606,06/06/2022 13:40,27.23,8340
mpr,mpr00200002291012,2,2,20220606,06/06/2022 13:40,135.45,20815
mpr,mpr00200002291013,2,1,20220606,06/06/2022 13:43,4.32,4397
mpr,mpr00200002291013,2,2,20220606,06/06/2022 13:43,0,19098
mpr,mpr00200002291014,2,1,20220606,06/06/2022 13:45,31.82,17766
mpr,mpr00200002291015,2,1,20220606,06/06/2022 13:46,2.95,10887
mpr,mpr00200002291016,2,1,20220606,06/06/2022 13:47,9.05,8313
mpr,mpr00200002291017,2,1,20220606,06/06/2022 13:54,18.14,1620
mpr,mpr00200002291018,2,1,20220606,06/06/2022 13:59,45.41,19239
mpr,mpr00200002291019,2,1,20220606,06/06/2022 14:05,9.05,3240
mpr,mpr00200002291019,2,2,20220606,06/06/2022 14:05,18.14,12560
mpr,mpr00200002291020,2,1,20220606,06/06/2022 14:07,10.64,13363
mpr,mpr00200002291020,2,2,20220606,06/06/2022 14:07,31.77,12795
mpr,mpr00200002291020,2,3,20220606,06/06/2022 14:07,6.36,7740
mpr,mpr00200002291021,2,1,20220606,06/06/2022 14:09,11.82,13580
mpr,mpr00200002291021,2,2,20220606,06/06/2022 14:09,9.05,8393
mpr,mpr00200002291021,2,3,20220606,06/06/2022 14:09,0,19098
mpr,mpr00200002291022,2,1,20220606,06/06/2022 14:10,36.32,4247
mpr,mpr00200002291022,2,2,20220606,06/06/2022 14:10,77.23,4242
mpr,mpr00200002291023,2,1,20220606,06/06/2022 14:15,49.95,19882
mpr,mpr00200002291024,2,1,20220606,06/06/2022 14:16,36.32,19984
mpr,mpr00200002291025,2,1,20220606,06/06/2022 14:21,5.41,10935
mpr,mpr00200002291026,2,1,20220606,06/06/2022 14:31,817.27,18947
mpr,mpr00200002291026,2,2,20220606,06/06/2022 14:31,105.55,19101
mpr,mpr00200002291026,2,3,20220606,06/06/2022 14:31,40.86,3407
mpr,mpr00200002291026,2,4,20220606,06/06/2022 14:31,-9.09,19098
mpr,mpr00200002291027,2,1,20220606,06/06/2022 14:46,8.14,13243
mpr,mpr00200002291027,2,2,20220606,06/06/2022 14:46,9.05,13461
mpr,mpr00200002291027,2,3,20220606,06/06/2022 14:46,54.5,19801
mpr,mpr00200002291028,2,1,20220606,06/06/2022 14:57,30.86,18080
mpr,mpr00200002291029,2,1,20220606,06/06/2022 14:59,5.41,7006
mpr,mpr00200002291029,2,2,20220606,06/06/2022 14:59,13.59,8333
mpr,mpr00200002291030,2,1,20220606,06/06/2022 15:09,6.77,13371
mpr,mpr00200002291030,2,2,20220606,06/06/2022 15:09,10.73,7645
mpr,mpr00200002291031,2,1,20220606,06/06/2022 15:21,19.91,7357
mpr,mpr00200002291031,2,2,20220606,06/06/2022 15:21,9,18015
mpr,mpr00200002291032,2,1,20220606,06/06/2022 15:30,7.23,11822
mpr,mpr00200002291032,2,2,20220606,06/06/2022 15:30,6.32,11818
mpr,mpr00200002291033,2,1,20220606,06/06/2022 15:30,5.41,13528
mpr,mpr00200002291034,2,1,20220606,06/06/2022 15:37,2.95,10885
mpr,mpr00200002291035,2,1,20220606,06/06/2022 15:37,81.77,19463
mpr,mpr00200002291036,2,1,20220606,06/06/2022 15:39,3.59,12543
mpr,mpr00200002291037,2,1,20220606,06/06/2022 15:45,27.18,16880
mpr,mpr00200002291038,2,1,20220606,06/06/2022 15:49,199.09,20781
mpr,mpr00200002291039,2,1,20220606,06/06/2022 15:55,63.59,7009
mpr,mpr00200002291040,2,1,20220606,06/06/2022 15:59,72.68,19610
mpr,mpr00200002291041,2,1,20220606,06/06/2022 16:12,50,2896
mpr,mpr00200002291043,2,1,20220606,06/06/2022 16:41,3.52,16404
mpr,mpr00200002291043,2,2,20220606,06/06/2022 16:41,2.05,15965
mpr,mpr00200002291044,2,1,20220607,07/06/2022 8:36,2.68,11900
mpr,mpr00200002291045,2,1,20220607,07/06/2022 8:45,27.23,19765
mpr,mpr00200002291046,2,1,20220607,07/06/2022 8:51,2.5,8438
mpr,mpr00200002291046,2,2,20220607,07/06/2022 8:51,2.5,8422
mpr,mpr00200002291046,2,3,20220607,07/06/2022 8:51,2.5,8471
mpr,mpr00200002291046,2,4,20220607,07/06/2022 8:51,2.5,8462
mpr,mpr00200002291046,2,5,20220607,07/06/2022 8:51,22.68,15343
mpr,mpr00200002291047,2,1,20220607,07/06/2022 8:58,81.77,18447
mpr,mpr00200002291047,2,2,20220607,07/06/2022 8:58,7.23,10743
mpr,mpr00200002291048,2,1,20220607,07/06/2022 9:04,18.14,14697
mpr,mpr00200002291048,2,2,20220607,07/06/2022 9:04,18.14,14657
mpr,mpr00200002291049,2,1,20220607,07/06/2022 9:14,2.23,9408
mpr,mpr00200002291049,2,2,20220607,07/06/2022 9:14,22.68,9420
mpr,mpr00200002291050,2,1,20220607,07/06/2022 9:30,22.27,15146
mpr,mpr00200002291050,2,2,20220607,07/06/2022 9:30,14.09,15144
mpr,mpr00200002291051,2,1,20220607,07/06/2022 9:30,1.75,19130
mpr,mpr00200002291052,2,1,20220607,07/06/2022 9:32,8.18,10938
mpr,mpr00200002291052,2,2,20220607,07/06/2022 9:32,5.91,10894
mpr,mpr00200002291053,2,1,20220607,07/06/2022 9:36,63.59,9464
mpr,mpr00200002291054,2,1,20220607,07/06/2022 9:39,20.86,18486
mpr,mpr00200002291054,2,2,20220607,07/06/2022 9:39,5.41,13917
mpr,mpr00200002291054,2,3,20220607,07/06/2022 9:39,18.09,16911
mpr,mpr00200002291055,2,1,20220607,07/06/2022 9:40,13.59,20155
mpr,mpr00200002291056,2,1,20220607,07/06/2022 9:41,27.23,19684
mpr,mpr00200002291057,2,1,20220607,07/06/2022 9:44,25.41,812
mpr,mpr00200002291058,2,1,20220607,07/06/2022 9:46,10.23,10807
mpr,mpr00200002291059,2,1,20220607,07/06/2022 9:47,12.64,7125
mpr,mpr00200002291059,2,2,20220607,07/06/2022 9:47,3.86,7879
mpr,mpr00200002291059,2,3,20220607,07/06/2022 9:47,8.64,7880
mpr,mpr00200002291059,2,4,20220607,07/06/2022 9:47,6.82,7882
mpr,mpr00200002291060,2,1,20220607,07/06/2022 9:51,9.05,4451
mpr,mpr00200002291060,2,2,20220607,07/06/2022 9:51,18.14,18801
mpr,mpr00200002291060,2,3,20220607,07/06/2022 9:51,3.59,7929
mpr,mpr00200002291060,2,4,20220607,07/06/2022 9:51,27.14,8396
mpr,mpr00200002291061,2,1,20220607,07/06/2022 9:57,16.32,7839
mpr,mpr00200002291062,2,1,20220607,07/06/2022 10:02,54.45,17841
mpr,mpr00200002291063,2,1,20220607,07/06/2022 10:05,13.59,16916
mpr,mpr00200002291064,2,1,20220607,07/06/2022 10:07,27.18,17625
mpr,mpr00200002291065,2,1,20220607,07/06/2022 10:08,3.59,17732
mpr,mpr00200002291066,2,1,20220607,07/06/2022 10:15,-13.59,16916
mpr,mpr00200002291067,2,1,20220607,07/06/2022 10:17,36.27,17557
mpr,mpr00200002291068,2,1,20220607,07/06/2022 10:23,12.23,19687
mpr,mpr00200002291068,2,2,20220607,07/06/2022 10:23,73.5,8253
mpr,mpr00200002291068,2,5,20220607,07/06/2022 10:23,24.28,4720
mpr,mpr00200002291069,2,1,20220607,07/06/2022 10:31,1.77,8109
mpr,mpr00200002291070,2,1,20220607,07/06/2022 10:32,11.77,10939
mpr,mpr00200002291071,2,1,20220607,07/06/2022 10:34,6.18,13359
mpr,mpr00200002291071,2,2,20220607,07/06/2022 10:34,27.23,6272
mpr,mpr00200002291071,2,3,20220607,07/06/2022 10:34,5,7694
mpr,mpr00200002291072,2,1,20220607,07/06/2022 10:36,4.5,17501
mpr,mpr00200002291073,2,1,20220607,07/06/2022 10:41,10.82,13698
mpr,mpr00200002291073,2,2,20220607,07/06/2022 10:41,10.82,13697
mpr,mpr00200002291073,2,3,20220607,07/06/2022 10:41,22.68,13317
mpr,mpr00200002291073,2,4,20220607,07/06/2022 10:41,18.14,12802
mpr,mpr00200002291073,2,5,20220607,07/06/2022 10:41,-9.09,19098
mpr,mpr00200002291074,2,1,20220607,07/06/2022 10:46,23.55,12642
mpr,mpr00200002291075,2,1,20220607,07/06/2022 10:49,135.45,6243
mpr,mpr00200002291076,2,1,20220607,07/06/2022 10:50,18.09,12869
mpr,mpr00200002291077,2,1,20220607,07/06/2022 10:57,13.59,15291
mpr,mpr00200002291078,2,1,20220607,07/06/2022 11:04,3.14,4114
mpr,mpr00200002291078,2,2,20220607,07/06/2022 11:04,2.68,11900
mpr,mpr00200002291078,2,3,20220607,07/06/2022 11:04,5.86,7588
mpr,mpr00200002291078,2,4,20220607,07/06/2022 11:04,2.09,7659
mpr,mpr00200002291078,2,5,20220607,07/06/2022 11:04,2.09,7660
mpr,mpr00200002291078,2,6,20220607,07/06/2022 11:04,3.55,8357
mpr,mpr00200002291078,2,7,20220607,07/06/2022 11:04,3.55,8358
mpr,mpr00200002291079,2,1,20220607,07/06/2022 11:09,19.95,5767
mpr,mpr00200002291080,2,1,20220607,07/06/2022 11:10,22.68,8289
mpr,mpr00200002291081,2,1,20220607,07/06/2022 11:14,22.68,18750
mpr,mpr00200002291082,2,1,20220607,07/06/2022 11:23,9.05,8396
mpr,mpr00200002291082,2,2,20220607,07/06/2022 11:23,19.95,18727
mpr,mpr00200002291082,2,3,20220607,07/06/2022 11:23,19.95,18728
mpr,mpr00200002291082,2,4,20220607,07/06/2022 11:23,19.95,18730
mpr,mpr00200002291082,2,5,20220607,07/06/2022 11:23,-45.45,19098
mpr,mpr00200002291083,2,1,20220607,07/06/2022 11:38,36.32,14701
mpr,mpr00200002291083,2,2,20220607,07/06/2022 11:38,10.86,13462
mpr,mpr00200002291083,2,3,20220607,07/06/2022 11:38,27.23,18849
mpr,mpr00200002291083,2,4,20220607,07/06/2022 11:38,0,19098
mpr,mpr00200002291084,2,1,20220607,07/06/2022 11:41,63.59,6228
mpr,mpr00200002291085,2,1,20220607,07/06/2022 11:44,17.73,13580
mpr,mpr00200002291085,2,2,20220607,07/06/2022 11:44,2.5,8464
mpr,mpr00200002291086,2,1,20220607,07/06/2022 11:45,0.72,16097
mpr,mpr00200002291087,2,1,20220607,07/06/2022 11:48,15.41,12814
mpr,mpr00200002291087,2,2,20220607,07/06/2022 11:48,10.45,7104
mpr,mpr00200002291087,2,3,20220607,07/06/2022 11:48,18.14,17894
mpr,mpr00200002291087,2,4,20220607,07/06/2022 11:48,36.32,16843
mpr,mpr00200002291088,2,1,20220607,07/06/2022 11:50,2.95,10887
mpr,mpr00200002291089,2,1,20220607,07/06/2022 11:50,13.59,19040
mpr,mpr00200002291090,2,1,20220607,07/06/2022 11:57,18.14,1020
mpr,mpr00200002291091,2,1,20220607,07/06/2022 12:02,63.59,17402
mpr,mpr00200002291092,2,1,20220607,07/06/2022 12:06,2.5,8421
mpr,mpr00200002291092,2,2,20220607,07/06/2022 12:06,1.75,19130
mpr,mpr00200002291093,2,1,20220607,07/06/2022 12:10,9.05,16911
mpr,mpr00200002291093,2,2,20220607,07/06/2022 12:10,9.05,13804
mpr,mpr00200002291093,2,3,20220607,07/06/2022 12:10,4.5,6171
mpr,mpr00200002291094,2,1,20220607,07/06/2022 12:14,5.45,11024
mpr,mpr00200002291094,2,2,20220607,07/06/2022 12:14,63.55,15359
mpr,mpr00200002291094,2,3,20220607,07/06/2022 12:14,2.11,4488
mpr,mpr00200002291094,2,4,20220607,07/06/2022 12:14,5.36,11194
mpr,mpr00200002291094,2,5,20220607,07/06/2022 12:14,0,19098
mpr,mpr00200002291095,2,1,20220607,07/06/2022 12:17,2.68,7163
mpr,mpr00200002291095,2,2,20220607,07/06/2022 12:17,6.32,15147
mpr,mpr00200002291095,2,3,20220607,07/06/2022 12:17,8.59,15148
mpr,mpr00200002291096,2,1,20220607,07/06/2022 12:19,22.68,17185
mpr,mpr00200002291097,2,1,20220607,07/06/2022 12:25,7.07,17243
mpr,mpr00200002291097,2,2,20220607,07/06/2022 12:25,6.01,9051
mpr,mpr00200002291098,2,1,20220607,07/06/2022 12:30,18.14,7837
mpr,mpr00200002291098,2,2,20220607,07/06/2022 12:30,9.05,18681
mpr,mpr00200002291098,2,3,20220607,07/06/2022 12:30,9.05,8393
mpr,mpr00200002291099,2,1,20220607,07/06/2022 12:34,18.14,13490
mpr,mpr00200002291100,2,1,20220607,07/06/2022 12:36,31.77,13492
mpr,mpr00200002291101,2,1,20220607,07/06/2022 12:42,22.68,12914
mpr,mpr00200002291101,2,2,20220607,07/06/2022 12:42,9.05,7888
mpr,mpr00200002291101,2,3,20220607,07/06/2022 12:42,2.95,13580
mpr,mpr00200002291102,2,1,20220607,07/06/2022 12:58,2.95,10885
mpr,mpr00200002291102,2,2,20220607,07/06/2022 12:58,31.77,12658
mpr,mpr00200002291103,2,1,20220607,07/06/2022 13:06,36.32,19270
mpr,mpr00200002291103,2,2,20220607,07/06/2022 13:06,2.68,8073
mpr,mpr00200002291103,2,3,20220607,07/06/2022 13:06,3.59,8075
mpr,mpr00200002291104,2,1,20220607,07/06/2022 13:08,6.32,7125
mpr,mpr00200002291105,2,1,20220607,07/06/2022 13:13,325.45,19364
mpr,mpr00200002291106,2,1,20220607,07/06/2022 13:15,12.68,13560
mpr,mpr00200002291106,2,2,20220607,07/06/2022 13:15,12.68,13561
mpr,mpr00200002291106,2,3,20220607,07/06/2022 13:15,12.68,13559
mpr,mpr00200002291106,2,4,20220607,07/06/2022 13:15,4.5,4701
mpr,mpr00200002291106,2,5,20220607,07/06/2022 13:15,2.5,8438
